Force (N),Position (mm),Stress (MPa),Strain (%),Time (min)
4.17,21.2,0.716,142,10.6
4.17,21.3,0.716,142,10.6
4.17,21.3,0.716,142,10.6
4.17,21.3,0.716,142,10.6
4.17,21.3,0.716,142,10.7
4.17,21.3,0.716,142,10.7
4.33,21.3,0.745,142,10.7
4.17,21.3,0.716,142,10.7
4.17,21.4,0.716,142,10.7
4.17,21.4,0.716,143,10.7
4.17,21.4,0.716,143,10.7
4.17,21.4,0.716,143,10.7
4.33,21.4,0.745,143,10.7
4.17,21.4,0.716,143,10.7
4.17,21.5,0.716,143,10.7
4.17,21.5,0.716,143,10.7
4.17,21.5,0.716,143,10.7
4.17,21.5,0.716,143,10.8
4.17,21.5,0.716,143,10.8
4.17,21.5,0.716,143,10.8
4.17,21.5,0.716,144,10.8
4.17,21.6,0.716,144,10.8
4.33,21.6,0.745,144,10.8
4.33,21.6,0.745,144,10.8
4.17,21.6,0.716,144,10.8
4.33,21.6,0.745,144,10.8
4.33,21.6,0.745,144,10.8
4.17,21.6,0.716,144,10.8
4.17,21.7,0.716,144,10.8
4.33,21.7,0.745,144,10.8
4.33,21.7,0.745,145,10.9
4.33,21.7,0.745,145,10.9
4.33,21.7,0.745,145,10.9
4.33,21.7,0.745,145,10.9
4.33,21.7,0.745,145,10.9
4.33,21.8,0.745,145,10.9
4.33,21.8,0.745,145,10.9
4.33,21.8,0.745,145,10.9
4.33,21.8,0.745,145,10.9
4.33,21.8,0.745,145,10.9
4.33,21.8,0.745,146,10.9
4.33,21.9,0.745,146,10.9
4.33,21.9,0.745,146,10.9
4.33,21.9,0.745,146,10.9
4.33,21.9,0.745,146,11.0
4.33,21.9,0.745,146,11.0
4.33,21.9,0.745,146,11.0
4.33,21.9,0.745,146,11.0
4.33,22.0,0.745,146,11.0
4.33,22.0,0.745,146,11.0
4.33,22.0,0.745,147,11.0
4.33,22.0,0.745,147,11.0
4.33,22.0,0.745,147,11.0
4.33,22.0,0.745,147,11.0
4.33,22.0,0.745,147,11.0
4.33,22.1,0.745,147,11.0
4.33,22.1,0.745,147,11.0
4.33,22.1,0.745,147,11.1
4.33,22.1,0.745,147,11.1
4.33,22.1,0.745,147,11.1
4.33,22.1,0.745,148,11.1
4.33,22.1,0.745,148,11.1
4.33,22.2,0.745,148,11.1
4.33,22.2,0.745,148,11.1
4.33,22.2,0.745,148,11.1
4.33,22.2,0.745,148,11.1
4.33,22.2,0.745,148,11.1
4.33,22.2,0.745,148,11.1
4.33,22.3,0.745,148,11.1
4.33,22.3,0.745,148,11.1
4.33,22.3,0.745,149,11.1
4.33,22.3,0.745,149,11.2
4.33,22.3,0.745,149,11.2
4.33,22.3,0.745,149,11.2
4.33,22.3,0.745,149,11.2
4.33,22.4,0.745,149,11.2
4.33,22.4,0.745,149,11.2
4.33,22.4,0.745,149,11.2
4.33,22.4,0.745,149,11.2
4.50,22.4,0.773,149,11.2
4.33,22.4,0.745,150,11.2
4.33,22.4,0.745,150,11.2
4.33,22.5,0.745,150,11.2
4.33,22.5,0.745,150,11.2
4.33,22.5,0.745,150,11.3
4.50,22.5,0.773,150,11.3
4.33,22.5,0.745,150,11.3
4.33,22.5,0.745,150,11.3
4.33,22.6,0.745,150,11.3
4.50,22.6,0.773,150,11.3
4.33,22.6,0.745,151,11.3
4.33,22.6,0.745,151,11.3
4.50,22.6,0.773,151,11.3
4.50,22.6,0.773,151,11.3
4.33,22.6,0.745,151,11.3
4.33,22.7,0.745,151,11.3
4.50,22.7,0.773,151,11.3
4.50,22.7,0.773,151,11.3
4.50,22.7,0.773,151,11.4
4.50,22.7,0.773,151,11.4
4.50,22.7,0.773,152,11.4
4.50,22.7,0.773,152,11.4
4.50,22.8,0.773,152,11.4
4.50,22.8,0.773,152,11.4
4.50,22.8,0.773,152,11.4
4.50,22.8,0.773,152,11.4
4.50,22.8,0.773,152,11.4
4.50,22.8,0.773,152,11.4
4.50,22.8,0.773,152,11.4
4.50,22.9,0.773,152,11.4
4.50,22.9,0.773,153,11.4
4.50,22.9,0.773,153,11.5
4.50,22.9,0.773,153,11.5
4.50,22.9,0.773,153,11.5
4.50,22.9,0.773,153,11.5
4.50,23.0,0.773,153,11.5
4.50,23.0,0.773,153,11.5
4.50,23.0,0.773,153,11.5
4.50,23.0,0.773,153,11.5
4.50,23.0,0.773,153,11.5
4.50,23.0,0.773,154,11.5
4.50,23.0,0.773,154,11.5
4.50,23.1,0.773,154,11.5
4.50,23.1,0.773,154,11.5
4.50,23.1,0.773,154,11.5
4.50,23.1,0.773,154,11.6
4.50,23.1,0.773,154,11.6
4.50,23.1,0.773,154,11.6
4.50,23.1,0.773,154,11.6
4.50,23.2,0.773,154,11.6
4.50,23.2,0.773,155,11.6
4.67,23.2,0.802,155,11.6
4.50,23.2,0.773,155,11.6
4.50,23.2,0.773,155,11.6
4.50,23.2,0.773,155,11.6
4.64,23.2,0.797,155,11.6
4.60,23.3,0.790,155,11.6
4.50,23.3,0.773,155,11.6
4.50,23.3,0.773,155,11.7
4.50,23.3,0.773,155,11.7
4.50,23.3,0.773,155,11.7
4.67,23.3,0.802,156,11.7
4.50,23.4,0.773,156,11.7
4.67,23.4,0.802,156,11.7
4.67,23.4,0.802,156,11.7
4.67,23.4,0.802,156,11.7
4.67,23.4,0.802,156,11.7
4.67,23.4,0.802,156,11.7
4.67,23.4,0.802,156,11.7
4.67,23.5,0.802,156,11.7
4.67,23.5,0.802,156,11.7
4.67,23.5,0.802,157,11.7
4.67,23.5,0.802,157,11.8
4.67,23.5,0.802,157,11.8
4.67,23.5,0.802,157,11.8
4.67,23.5,0.802,157,11.8
4.67,23.6,0.802,157,11.8
4.67,23.6,0.802,157,11.8
4.67,23.6,0.802,157,11.8
4.67,23.6,0.802,157,11.8
4.67,23.6,0.802,157,11.8
4.67,23.6,0.802,158,11.8
4.67,23.7,0.802,158,11.8
4.67,23.7,0.802,158,11.8
4.67,23.7,0.802,158,11.8
4.67,23.7,0.802,158,11.9
4.67,23.7,0.802,158,11.9
4.67,23.7,0.802,158,11.9
4.67,23.7,0.802,158,11.9
4.67,23.8,0.802,158,11.9
4.67,23.8,0.802,158,11.9
4.67,23.8,0.802,159,11.9
4.83,23.8,0.830,159,11.9
4.67,23.8,0.802,159,11.9
4.67,23.8,0.802,159,11.9
4.83,23.8,0.830,159,11.9
4.83,23.9,0.830,159,11.9
4.83,23.9,0.830,159,11.9
4.67,23.9,0.802,159,12.0
4.68,23.9,0.804,159,12.0
4.67,23.9,0.802,159,12.0
4.83,23.9,0.830,160,12.0
4.83,23.9,0.830,160,12.0
4.83,24.0,0.830,160,12.0
4.83,24.0,0.830,160,12.0
4.83,24.0,0.830,160,12.0
4.83,24.0,0.830,160,12.0
4.83,24.0,0.830,160,12.0
4.83,24.0,0.830,160,12.0
4.83,24.1,0.830,160,12.0
4.83,24.1,0.830,160,12.0
4.83,24.1,0.830,161,12.0
4.83,24.1,0.830,161,12.1
4.83,24.1,0.830,161,12.1
4.83,24.1,0.830,161,12.1
4.83,24.1,0.830,161,12.1
4.83,24.2,0.830,161,12.1
4.83,24.2,0.830,161,12.1
4.83,24.2,0.830,161,12.1
4.83,24.2,0.830,161,12.1
4.83,24.2,0.830,161,12.1
4.83,24.2,0.830,162,12.1
4.83,24.2,0.830,162,12.1
4.83,24.3,0.830,162,12.1
4.83,24.3,0.830,162,12.1
4.83,24.3,0.830,162,12.2
4.83,24.3,0.830,162,12.2
4.83,24.3,0.830,162,12.2
4.83,24.3,0.830,162,12.2
4.83,24.3,0.830,162,12.2
4.83,24.4,0.830,162,12.2
4.83,24.4,0.830,163,12.2
4.83,24.4,0.830,163,12.2
4.83,24.4,0.830,163,12.2
4.83,24.4,0.830,163,12.2
4.83,24.4,0.830,163,12.2
5.00,24.5,0.859,163,12.2
4.83,24.5,0.830,163,12.2
4.83,24.5,0.830,163,12.2
4.83,24.5,0.830,163,12.3
4.83,24.5,0.830,163,12.3
5.00,24.5,0.859,164,12.3
5.00,24.5,0.859,164,12.3
4.83,24.6,0.830,164,12.3
5.00,24.6,0.859,164,12.3
5.00,24.6,0.859,164,12.3
5.00,24.6,0.859,164,12.3
5.00,24.6,0.859,164,12.3
5.00,24.6,0.859,164,12.3
4.83,24.6,0.830,164,12.3
4.91,24.7,0.844,164,12.3
5.00,24.7,0.859,165,12.3
5.00,24.7,0.859,165,12.4
5.00,24.7,0.859,165,12.4
5.00,24.7,0.859,165,12.4
4.91,24.7,0.843,165,12.4
5.00,24.8,0.859,165,12.4
5.00,24.8,0.859,165,12.4
5.00,24.8,0.859,165,12.4
5.00,24.8,0.859,165,12.4
5.00,24.8,0.859,165,12.4
5.00,24.8,0.859,166,12.4
5.00,24.8,0.859,166,12.4
5.00,24.9,0.859,166,12.4
5.00,24.9,0.859,166,12.4
5.00,24.9,0.859,166,12.4
5.00,24.9,0.859,166,12.5
5.00,24.9,0.859,166,12.5
5.00,24.9,0.859,166,12.5
5.00,24.9,0.859,166,12.5
5.00,25.0,0.859,166,12.5
5.00,25.0,0.859,166,12.5
5.00,25.0,0.859,167,12.5
5.00,25.0,0.859,167,12.5
5.00,25.0,0.859,167,12.5
5.00,25.0,0.859,167,12.5
5.00,25.0,0.859,167,12.5
5.00,25.1,0.859,167,12.5
5.00,25.1,0.859,167,12.5
5.00,25.1,0.859,167,12.6
5.00,25.1,0.859,167,12.6
5.00,25.1,0.859,167,12.6
5.00,25.1,0.859,168,12.6
5.00,25.2,0.859,168,12.6
5.05,25.2,0.867,168,12.6
5.00,25.2,0.859,168,12.6
5.00,25.2,0.859,168,12.6
5.00,25.2,0.859,168,12.6
5.17,25.2,0.888,168,12.6
5.00,25.2,0.859,168,12.6
5.17,25.3,0.888,168,12.6
5.02,25.3,0.862,168,12.6
5.00,25.3,0.859,169,12.6
5.00,25.3,0.859,169,12.7
5.17,25.3,0.888,169,12.7
5.00,25.3,0.859,169,12.7
5.17,25.3,0.888,169,12.7
5.17,25.4,0.888,169,12.7
5.17,25.4,0.888,169,12.7
5.00,25.4,0.859,169,12.7
5.00,25.4,0.859,169,12.7
5.17,25.4,0.888,169,12.7
5.00,25.4,0.859,170,12.7
5.17,25.5,0.888,170,12.7
5.17,25.5,0.888,170,12.7
5.17,25.5,0.888,170,12.7
5.17,25.5,0.888,170,12.8
5.17,25.5,0.888,170,12.8
5.17,25.5,0.888,170,12.8
5.17,25.5,0.888,170,12.8
5.17,25.6,0.888,170,12.8
5.17,25.6,0.888,170,12.8
5.00,25.6,0.859,171,12.8
5.17,25.6,0.888,171,12.8
5.17,25.6,0.888,171,12.8
5.17,25.6,0.888,171,12.8
5.17,25.6,0.888,171,12.8
5.17,25.7,0.888,171,12.8
5.17,25.7,0.888,171,12.8
5.17,25.7,0.888,171,12.9
5.17,25.7,0.888,171,12.9
5.17,25.7,0.888,171,12.9
5.17,25.7,0.888,172,12.9
5.17,25.7,0.888,172,12.9
5.17,25.8,0.888,172,12.9
5.17,25.8,0.888,172,12.9
5.17,25.8,0.888,172,12.9
5.17,25.8,0.888,172,12.9
5.17,25.8,0.888,172,12.9
5.17,25.8,0.888,172,12.9
5.17,25.9,0.888,172,12.9
5.17,25.9,0.888,172,12.9
5.17,25.9,0.888,173,12.9
5.17,25.9,0.888,173,13.0
5.17,25.9,0.888,173,13.0
5.17,25.9,0.888,173,13.0
5.17,25.9,0.888,173,13.0
5.17,26.0,0.888,173,13.0
5.17,26.0,0.888,173,13.0
5.17,26.0,0.888,173,13.0
5.17,26.0,0.888,173,13.0
5.17,26.0,0.888,173,13.0
5.17,26.0,0.888,174,13.0
5.17,26.0,0.888,174,13.0
5.17,26.1,0.888,174,13.0
5.17,26.1,0.888,174,13.0
5.17,26.1,0.888,174,13.1
5.17,26.1,0.888,174,13.1
5.19,26.1,0.891,174,13.1
5.17,26.1,0.888,174,13.1
5.33,26.1,0.916,174,13.1
5.33,26.2,0.916,174,13.1
5.33,26.2,0.916,175,13.1
5.17,26.2,0.888,175,13.1
5.17,26.2,0.888,175,13.1
5.33,26.2,0.916,175,13.1
5.33,26.2,0.916,175,13.1
5.17,26.3,0.888,175,13.1
5.33,26.3,0.916,175,13.1
5.33,26.3,0.916,175,13.1
5.33,26.3,0.916,175,13.2
5.17,26.3,0.888,175,13.2
5.33,26.3,0.916,176,13.2
5.33,26.3,0.916,176,13.2
5.17,26.4,0.888,176,13.2
5.17,26.4,0.888,176,13.2
5.33,26.4,0.916,176,13.2
5.33,26.4,0.916,176,13.2
5.33,26.4,0.916,176,13.2
5.33,26.4,0.916,176,13.2
5.33,26.4,0.916,176,13.2
5.33,26.5,0.916,176,13.2
5.33,26.5,0.916,177,13.2
5.33,26.5,0.916,177,13.3
5.33,26.5,0.916,177,13.3
5.33,26.5,0.916,177,13.3
5.33,26.5,0.916,177,13.3
5.33,26.6,0.916,177,13.3
5.33,26.6,0.916,177,13.3
5.33,26.6,0.916,177,13.3
5.34,26.6,0.918,177,13.3
5.33,26.6,0.916,177,13.3
5.33,26.6,0.916,178,13.3
5.33,26.6,0.916,178,13.3
5.33,26.7,0.916,178,13.3
5.33,26.7,0.916,178,13.3
5.33,26.7,0.916,178,13.3
5.33,26.7,0.916,178,13.4
5.33,26.7,0.916,178,13.4
5.33,26.7,0.916,178,13.4
5.33,26.7,0.916,178,13.4
5.33,26.8,0.916,178,13.4
5.33,26.8,0.916,178,13.4
5.33,26.8,0.916,179,13.4
5.33,26.8,0.916,179,13.4
5.33,26.8,0.916,179,13.4
5.41,26.8,0.930,179,13.4
5.50,26.8,0.945,179,13.4
5.50,26.9,0.945,179,13.4
5.33,26.9,0.916,179,13.4
5.33,26.9,0.916,179,13.5
5.33,26.9,0.916,179,13.5
5.50,26.9,0.945,179,13.5
5.50,26.9,0.945,180,13.5
5.50,27.0,0.945,180,13.5
5.50,27.0,0.945,180,13.5
5.50,27.0,0.945,180,13.5
5.50,27.0,0.945,180,13.5
5.50,27.0,0.945,180,13.5
5.50,27.0,0.945,180,13.5
5.50,27.0,0.945,180,13.5
5.50,27.1,0.945,180,13.5
5.50,27.1,0.945,180,13.5
5.50,27.1,0.945,181,13.5
5.50,27.1,0.945,181,13.6
5.50,27.1,0.945,181,13.6
5.50,27.1,0.945,181,13.6
5.50,27.1,0.945,181,13.6
5.50,27.2,0.945,181,13.6
5.50,27.2,0.945,181,13.6
5.50,27.2,0.945,181,13.6
5.50,27.2,0.945,181,13.6
5.50,27.2,0.945,181,13.6
5.50,27.2,0.945,182,13.6
5.50,27.2,0.945,182,13.6
5.50,27.3,0.945,182,13.6
5.50,27.3,0.945,182,13.6
5.50,27.3,0.945,182,13.7
5.50,27.3,0.945,182,13.7
5.50,27.3,0.945,182,13.7
5.50,27.3,0.945,182,13.7
5.50,27.4,0.945,182,13.7
5.50,27.4,0.945,182,13.7
5.50,27.4,0.945,183,13.7
5.50,27.4,0.945,183,13.7
5.50,27.4,0.945,183,13.7
5.67,27.4,0.974,183,13.7
5.50,27.4,0.945,183,13.7
5.50,27.5,0.945,183,13.7
5.50,27.5,0.945,183,13.7
5.50,27.5,0.945,183,13.7
5.50,27.5,0.945,183,13.8
5.51,27.5,0.948,183,13.8
5.67,27.5,0.974,184,13.8
5.67,27.5,0.974,184,13.8
5.50,27.6,0.945,184,13.8
5.55,27.6,0.953,184,13.8
5.67,27.6,0.974,184,13.8
5.67,27.6,0.974,184,13.8
5.67,27.6,0.974,184,13.8
5.67,27.6,0.974,184,13.8
5.67,27.7,0.974,184,13.8
5.67,27.7,0.974,184,13.8
5.67,27.7,0.974,185,13.8
5.67,27.7,0.974,185,13.9
5.67,27.7,0.974,185,13.9
5.67,27.7,0.974,185,13.9
5.67,27.7,0.974,185,13.9
5.67,27.8,0.974,185,13.9
5.67,27.8,0.974,185,13.9
5.67,27.8,0.974,185,13.9
5.67,27.8,0.974,185,13.9
5.67,27.8,0.974,185,13.9
5.67,27.8,0.974,186,13.9
5.67,27.8,0.974,186,13.9
5.67,27.9,0.974,186,13.9
5.67,27.9,0.974,186,13.9
5.67,27.9,0.974,186,14.0
5.67,27.9,0.974,186,14.0
5.67,27.9,0.974,186,14.0
5.67,27.9,0.974,186,14.0
5.67,27.9,0.974,186,14.0
5.67,28.0,0.974,186,14.0
5.67,28.0,0.974,187,14.0
5.67,28.0,0.974,187,14.0
5.67,28.0,0.974,187,14.0
5.67,28.0,0.974,187,14.0
5.67,28.0,0.974,187,14.0
5.67,28.1,0.974,187,14.0
5.67,28.1,0.974,187,14.0
5.67,28.1,0.974,187,14.0
5.67,28.1,0.974,187,14.1
5.67,28.1,0.974,187,14.1
5.67,28.1,0.974,188,14.1
5.82,28.1,1.00,188,14.1
5.75,28.2,0.989,188,14.1
5.83,28.2,1.00,188,14.1
5.71,28.2,0.981,188,14.1
5.67,28.2,0.974,188,14.1
5.83,28.2,1.00,188,14.1
5.67,28.2,0.974,188,14.1
5.67,28.2,0.974,188,14.1
5.83,28.3,1.00,188,14.1
5.78,28.3,0.993,189,14.1
5.67,28.3,0.974,189,14.2
5.83,28.3,1.00,189,14.2
5.80,28.3,0.997,189,14.2
5.67,28.3,0.974,189,14.2
5.83,28.3,1.00,189,14.2
5.83,28.4,1.00,189,14.2
5.83,28.4,1.00,189,14.2
5.83,28.4,1.00,189,14.2
5.67,28.4,0.974,189,14.2
5.67,28.4,0.974,189,14.2
5.83,28.4,1.00,190,14.2
5.83,28.5,1.00,190,14.2
5.83,28.5,1.00,190,14.2
5.78,28.5,0.992,190,14.2
5.67,28.5,0.974,190,14.3
5.83,28.5,1.00,190,14.3
5.83,28.5,1.00,190,14.3
5.83,28.5,1.00,190,14.3
5.83,28.6,1.00,190,14.3
5.83,28.6,1.00,190,14.3
5.83,28.6,1.00,191,14.3
5.83,28.6,1.00,191,14.3
5.83,28.6,1.00,191,14.3
5.83,28.6,1.00,191,14.3
5.83,28.6,1.00,191,14.3
5.83,28.7,1.00,191,14.3
5.83,28.7,1.00,191,14.3
5.83,28.7,1.00,191,14.4
5.83,28.7,1.00,191,14.4
5.83,28.7,1.00,191,14.4
5.83,28.7,1.00,192,14.4
5.83,28.8,1.00,192,14.4
5.83,28.8,1.00,192,14.4
5.83,28.8,1.00,192,14.4
5.83,28.8,1.00,192,14.4
5.83,28.8,1.00,192,14.4
5.83,28.8,1.00,192,14.4
5.83,28.8,1.00,192,14.4
5.83,28.9,1.00,192,14.4
5.83,28.9,1.00,192,14.4
5.83,28.9,1.00,193,14.4
5.83,28.9,1.00,193,14.5
5.83,28.9,1.00,193,14.5
5.83,28.9,1.00,193,14.5
5.83,28.9,1.00,193,14.5
5.83,29.0,1.00,193,14.5
5.72,29.0,0.983,193,14.5
5.83,29.0,1.00,193,14.5
5.83,29.0,1.00,193,14.5
5.83,29.0,1.00,193,14.5
5.83,29.0,1.00,194,14.5
5.83,29.0,1.00,194,14.5
5.83,29.1,1.00,194,14.5
5.83,29.1,1.00,194,14.5
5.83,29.1,1.00,194,14.6
5.83,29.1,1.00,194,14.6
5.83,29.1,1.00,194,14.6
5.83,29.1,1.00,194,14.6
5.83,29.2,1.00,194,14.6
5.83,29.2,1.00,194,14.6
5.83,29.2,1.00,195,14.6
5.83,29.2,1.00,195,14.6
5.83,29.2,1.00,195,14.6
5.83,29.2,1.00,195,14.6
5.83,29.2,1.00,195,14.6
5.83,29.3,1.00,195,14.6
5.96,29.3,1.02,195,14.6
5.83,29.3,1.00,195,14.6
6.00,29.3,1.03,195,14.7
5.83,29.3,1.00,195,14.7
5.83,29.3,1.00,196,14.7
6.00,29.3,1.03,196,14.7
6.00,29.4,1.03,196,14.7
5.93,29.4,1.02,196,14.7
5.83,29.4,1.00,196,14.7
5.83,29.4,1.00,196,14.7
6.00,29.4,1.03,196,14.7
5.90,29.4,1.01,196,14.7
6.00,29.5,1.03,196,14.7
6.00,29.5,1.03,196,14.7
6.00,29.5,1.03,197,14.7
6.00,29.5,1.03,197,14.8
6.00,29.5,1.03,197,14.8
6.00,29.5,1.03,197,14.8
6.00,29.5,1.03,197,14.8
6.00,29.6,1.03,197,14.8
6.00,29.6,1.03,197,14.8
6.00,29.6,1.03,197,14.8
6.00,29.6,1.03,197,14.8
6.00,29.6,1.03,197,14.8
6.00,29.6,1.03,198,14.8
6.00,29.6,1.03,198,14.8
6.00,29.7,1.03,198,14.8
6.00,29.7,1.03,198,14.8
6.00,29.7,1.03,198,14.8
6.00,29.7,1.03,198,14.9
6.00,29.7,1.03,198,14.9
6.00,29.7,1.03,198,14.9
6.00,29.7,1.03,198,14.9
6.16,29.8,1.06,198,14.9
6.00,29.8,1.03,199,14.9
6.00,29.8,1.03,199,14.9
6.00,29.8,1.03,199,14.9
6.00,29.8,1.03,199,14.9
6.00,29.8,1.03,199,14.9
6.00,29.9,1.03,199,14.9
6.00,29.9,1.03,199,14.9
6.00,29.9,1.03,199,14.9
6.00,29.9,1.03,199,15.0
6.00,29.9,1.03,199,15.0
6.00,29.9,1.03,200,15.0
6.00,29.9,1.03,200,15.0
6.00,30.0,1.03,200,15.0
6.00,30.0,1.03,200,15.0
6.01,30.0,1.03,200,15.0
6.00,30.0,1.03,200,15.0
6.00,30.0,1.03,200,15.0
6.00,30.0,1.03,200,15.0
6.00,30.0,1.03,200,15.0
6.17,30.1,1.06,200,15.0
6.07,30.1,1.04,200,15.0
6.00,30.1,1.03,201,15.1
6.17,30.1,1.06,201,15.1
6.00,30.1,1.03,201,15.1
6.03,30.1,1.04,201,15.1
6.17,30.1,1.06,201,15.1
6.00,30.2,1.03,201,15.1
6.17,30.2,1.06,201,15.1
6.17,30.2,1.06,201,15.1
6.17,30.2,1.06,201,15.1
6.17,30.2,1.06,201,15.1
6.17,30.2,1.06,202,15.1
6.17,30.3,1.06,202,15.1
6.17,30.3,1.06,202,15.1
6.17,30.3,1.06,202,15.1
6.17,30.3,1.06,202,15.2
6.17,30.3,1.06,202,15.2
6.17,30.3,1.06,202,15.2
6.17,30.3,1.06,202,15.2
6.17,30.4,1.06,202,15.2
6.17,30.4,1.06,202,15.2
6.17,30.4,1.06,203,15.2
6.17,30.4,1.06,203,15.2
6.17,30.4,1.06,203,15.2
6.17,30.4,1.06,203,15.2
6.17,30.4,1.06,203,15.2
6.17,30.5,1.06,203,15.2
6.17,30.5,1.06,203,15.2
6.17,30.5,1.06,203,15.3
6.17,30.5,1.06,203,15.3
6.17,30.5,1.06,203,15.3
6.17,30.5,1.06,204,15.3
6.17,30.6,1.06,204,15.3
6.17,30.6,1.06,204,15.3
6.17,30.6,1.06,204,15.3
6.17,30.6,1.06,204,15.3
6.32,30.6,1.09,204,15.3
6.17,30.6,1.06,204,15.3
6.18,30.6,1.06,204,15.3
6.30,30.7,1.08,204,15.3
6.29,30.7,1.08,204,15.3
6.33,30.7,1.09,205,15.3
6.33,30.7,1.09,205,15.4
6.17,30.7,1.06,205,15.4
6.17,30.7,1.06,205,15.4
6.17,30.7,1.06,205,15.4
6.17,30.8,1.06,205,15.4
6.17,30.8,1.06,205,15.4
6.17,30.8,1.06,205,15.4
6.00,30.8,1.03,205,15.4
6.00,30.8,1.03,205,15.4
6.17,30.8,1.06,206,15.4
6.17,30.8,1.06,206,15.4
6.00,30.9,1.03,206,15.4
6.00,30.9,1.03,206,15.4
6.17,30.9,1.06,206,15.5
6.17,30.9,1.06,206,15.5
6.17,30.9,1.06,206,15.5
6.17,30.9,1.06,206,15.5
6.17,31.0,1.06,206,15.5
6.17,31.0,1.06,206,15.5
6.17,31.0,1.06,207,15.5
6.17,31.0,1.06,207,15.5
6.17,31.0,1.06,207,15.5
6.17,31.0,1.06,207,15.5
6.17,31.0,1.06,207,15.5
6.17,31.1,1.06,207,15.5
6.17,31.1,1.06,207,15.5
6.17,31.1,1.06,207,15.5
6.17,31.1,1.06,207,15.6
6.17,31.1,1.06,207,15.6
6.17,31.1,1.06,208,15.6
6.17,31.1,1.06,208,15.6
6.32,31.2,1.09,208,15.6
6.17,31.2,1.06,208,15.6
6.17,31.2,1.06,208,15.6
6.33,31.2,1.09,208,15.6
6.17,31.2,1.06,208,15.6
6.17,31.2,1.06,208,15.6
6.33,31.2,1.09,208,15.6
6.33,31.3,1.09,208,15.6
6.33,31.3,1.09,209,15.6
6.33,31.3,1.09,209,15.7
6.33,31.3,1.09,209,15.7
6.33,31.3,1.09,209,15.7
6.33,31.3,1.09,209,15.7
6.33,31.4,1.09,209,15.7
6.33,31.4,1.09,209,15.7
6.33,31.4,1.09,209,15.7
6.33,31.4,1.09,209,15.7
6.33,31.4,1.09,209,15.7
6.33,31.4,1.09,210,15.7
6.33,31.4,1.09,210,15.7
6.33,31.5,1.09,210,15.7
6.33,31.5,1.09,210,15.7
6.33,31.5,1.09,210,15.7
6.33,31.5,1.09,210,15.8
6.33,31.5,1.09,210,15.8
6.33,31.5,1.09,210,15.8
6.33,31.5,1.09,210,15.8
6.33,31.6,1.09,210,15.8
6.33,31.6,1.09,211,15.8
6.33,31.6,1.09,211,15.8
6.33,31.6,1.09,211,15.8
6.33,31.6,1.09,211,15.8
6.50,31.6,1.12,211,15.8
6.50,31.7,1.12,211,15.8
6.33,31.7,1.09,211,15.8
6.33,31.7,1.09,211,15.8
6.33,31.7,1.09,211,15.9
6.50,31.7,1.12,211,15.9
6.50,31.7,1.12,212,15.9
6.50,31.7,1.12,212,15.9
6.50,31.8,1.12,212,15.9
6.50,31.8,1.12,212,15.9
6.50,31.8,1.12,212,15.9
6.50,31.8,1.12,212,15.9
6.50,31.8,1.12,212,15.9
6.50,31.8,1.12,212,15.9
6.50,31.8,1.12,212,15.9
6.50,31.9,1.12,212,15.9
6.50,31.9,1.12,212,15.9
6.50,31.9,1.12,213,16.0
6.50,31.9,1.12,213,16.0
6.50,31.9,1.12,213,16.0
6.50,31.9,1.12,213,16.0
6.50,31.9,1.12,213,16.0
6.50,32.0,1.12,213,16.0
6.50,32.0,1.12,213,16.0
6.50,32.0,1.12,213,16.0
6.50,32.0,1.12,213,16.0
6.50,32.0,1.12,213,16.0
6.50,32.0,1.12,214,16.0
6.50,32.1,1.12,214,16.0
6.50,32.1,1.12,214,16.0
6.50,32.1,1.12,214,16.0
6.50,32.1,1.12,214,16.1
6.50,32.1,1.12,214,16.1
6.50,32.1,1.12,214,16.1
6.50,32.1,1.12,214,16.1
6.50,32.2,1.12,214,16.1
6.50,32.2,1.12,214,16.1
6.50,32.2,1.12,215,16.1
6.50,32.2,1.12,215,16.1
6.50,32.2,1.12,215,16.1
6.50,32.2,1.12,215,16.1
6.50,32.2,1.12,215,16.1
6.67,32.3,1.15,215,16.1
6.50,32.3,1.12,215,16.1
6.67,32.3,1.15,215,16.2
6.50,32.3,1.12,215,16.2
6.50,32.3,1.12,215,16.2
6.67,32.3,1.15,216,16.2
6.50,32.4,1.12,216,16.2
6.67,32.4,1.15,216,16.2
6.67,32.4,1.15,216,16.2
6.67,32.4,1.15,216,16.2
6.67,32.4,1.15,216,16.2
6.67,32.4,1.15,216,16.2
6.67,32.4,1.15,216,16.2
6.67,32.5,1.15,216,16.2
6.67,32.5,1.15,216,16.2
6.67,32.5,1.15,217,16.2
6.67,32.5,1.15,217,16.3
6.67,32.5,1.15,217,16.3
6.67,32.5,1.15,217,16.3
6.67,32.5,1.15,217,16.3
6.67,32.6,1.15,217,16.3
6.67,32.6,1.15,217,16.3
6.67,32.6,1.15,217,16.3
6.67,32.6,1.15,217,16.3
6.67,32.6,1.15,217,16.3
6.67,32.6,1.15,218,16.3
6.67,32.6,1.15,218,16.3
6.75,32.7,1.16,218,16.3
6.67,32.7,1.15,218,16.3
6.67,32.7,1.15,218,16.4
6.67,32.7,1.15,218,16.4
6.67,32.7,1.15,218,16.4
6.67,32.7,1.15,218,16.4
6.67,32.8,1.15,218,16.4
6.72,32.8,1.15,218,16.4
